LogID,Username,Password,FullName,Email,Phone,AccountBalance,KYCStatus,CreatedAt,AccountNumber,IFSC,AccountID,Timestamp,TransactionType,Description,SessionID,TransactionAmount,SessionDuration,LoginHour,FailedLoginCount,NewDeviceLogin,PasswordChanged,Channel,PagesVisited,ClickRate,RapidTransactions,BeneficiaryAdded,LargeTransaction,DeviceTrustScore,CyberRiskScore,RiskLabel,BeneficiaryName
LOG-803078e2,lopezlawrence,(&4ynOyy@7&G,Ruben Simmons,francesking@example.org,001-696-449-8671x6404,41889.21,Rejected,2025-08-19 22:48:15,18296286557,FLUX0BJRGYZ,AC1177,2025-06-23 10:19:03,Transfer,Article down,SES-5d458eff,32913.62,18,0,9,1,0,Web,7,10,1,1,1,0.16,94,1,Luis Dougherty
LOG-d3e9a56d,ebanks,PmZ2P^ms__Kj,Joel Davidson,goodmanjohn@example.org,+1-590-297-2304x385,82145.37,Verified,2023-03-22 14:43:35,79952381203,FLUX0ODZCFQ,AC1236,2025-06-13 04:27:38,Credit,Painting commercial from loss,SES-1cf029b2,3990.27,15,2,5,0,0,Mobile,12,8,1,0,0,0.52,39,1,None
LOG-d5723347,megan33,&4GrAlBqx8Hq,Nicholas Brown,caitlinmartin@example.org,001-371-952-9840,27591.9,Pending,2025-12-20 09:36:08,02644888031,FLUX0QSJQBG,AC1383,2025-12-25 06:28:09,Credit,Product difficult huge important clear,SES-47b2d6f9,3589.18,32,23,2,0,0,Mobile,8,10,0,1,0,0.44,46,1,Teresa Anderson
LOG-2f99a992,nathan30,vFC$9LJnqEf9,Nathan Parsons,iflores@example.org,001-760-371-1387x4367,58449.48,Verified,2025-02-01 03:22:28,03908300295,FLUX0MIVLLV,AC1418,2025-09-07 10:54:46,Login,Support enough should,SES-202a265f,2337.61,49,0,4,1,0,Mobile,14,13,0,0,0,0.69,60,1,None
LOG-33a08e12,wardadam,@M!6BdcC3RJn,Amy Odonnell,jamescook@example.net,753.251.4908x0730,81280.59,Verified,2026-01-06 11:15:40,76092743439,FLUX0CJIEEN,AC1155,2025-11-01 17:10:42,Credit,Though personal style hear,SES-a44982aa,4626.44,46,22,5,0,0,Web,14,9,1,1,0,0.43,43,1,Stephanie Black
LOG-6a5b1f7c,kevin58,%N0cllbt_UvR,Wendy Smith,robert88@example.net,001-626-587-2872x60807,55469.26,Rejected,2024-10-23 08:31:53,35763072352,FLUX0NVDSFE,AC1737,2025-11-13 10:29:46,Transfer,Sometimes analysis it relationship,SES-f7e8ae2d,1689.38,222,10,0,0,0,Web,9,7,0,0,0,0.99,18,0,None
LOG-cdfb3603,julia45,#t1TjtPCX4RS,Renee Johns,justinallen@example.org,(711)639-7215x42383,78606.05,Rejected,2025-03-22 03:50:26,87141493026,FLUX0QMQYVV,AC1563,2025-10-01 20:55:33,Transfer,Recently seven medical poor point,SES-ba84d7ce,1553.38,725,20,0,0,0,Mobile,8,13,0,0,0,0.88,16,0,None
LOG-b5503229,katelyn41,D4CpWxqK^vW7,Megan Davenport,mitchellpreston@example.net,001-445-628-7580x110,91339.57,Verified,2024-06-11 06:25:54,54355776944,FLUX0ZDEGBS,AC1419,2026-01-08 23:38:32,Credit,Arm good actually writer,SES-e33c9e20,1234.41,644,23,1,0,0,Mobile,9,6,0,1,0,0.95,12,0,Catherine Garcia
LOG-8e827da1,lsmith,4X6QJcgc@2l5,Christopher Johnson,mark91@example.org,(385)366-6453,83865.04,Pending,2025-03-17 21:42:22,14296044600,FLUX0OKFKRT,AC1762,2025-10-01 15:34:45,Credit,So wind building,SES-cc81e010,4615.54,47,0,5,0,0,Mobile,8,14,1,1,0,0.67,38,1,Hannah Davis
LOG-6a2a6f32,davidcrosby,kpKq8WyGNF6_,Jennifer Harper MD,corteznicole@example.net,630-730-7390,59510.02,Verified,2023-06-17 13:45:40,87344283363,FLUX0QZNGGR,AC1490,2025-03-02 01:59:55,Login,Continue option change vote manage,SES-14593248,9775.73,28,22,2,0,0,Mobile,6,12,0,1,1,0.65,40,1,Crystal Ryan
LOG-c6cc5093,laurayoung,jMX6_aAyr_17,Amanda Calderon,jaclynstone@example.org,(611)686-7988,24763.79,Rejected,2026-01-23 07:32:40,75901655002,FLUX0CMQODM,AC1637,2025-03-18 12:47:06,Debit,Others author suffer,SES-734ad0b9,1856.15,377,12,1,0,0,Web,10,15,0,0,0,0.91,20,0,None
LOG-be87ec32,mdecker,&tUnH0Cd6*D9,Jeffrey Becker,wcarter@example.net,001-263-794-7774x8147,32718.0,Verified,2025-04-08 13:05:38,49555091212,FLUX0STHVNX,AC1018,2025-08-13 04:05:07,Transfer,Nothing end feel,SES-de551921,77847.53,8,1,9,1,0,Web,5,5,1,1,1,0.19,97,1,Mrs. Joy Blair
LOG-f3869092,davidcrosby,kpKq8WyGNF6_,Jennifer Harper MD,corteznicole@example.net,630-730-7390,59510.02,Verified,2023-06-17 13:45:40,87344283363,FLUX0QZNGGR,AC1490,2025-08-02 00:29:09,Credit,Over rise community,SES-c3e4226c,9799.18,27,23,2,1,0,Web,12,14,0,0,1,0.47,62,1,None
LOG-2561a95e,carriesmith,_)+9kMa6x5h),Donald Lee,tammy87@example.net,+1-571-595-6835,24646.7,Rejected,2024-08-31 20:13:56,70276143297,FLUX0TLYBMT,AC1163,2025-10-10 17:32:02,Credit,Behind family suddenly special practice,SES-b812f32b,1545.39,880,17,1,0,0,Mobile,5,15,0,0,0,0.97,4,0,None
LOG-52881bc2,antonioswanson,*S0dYR3zhSN4,Brian Gonzalez,tammy50@example.net,3572212265,1111.42,Verified,2024-01-03 06:40:31,00188642319,FLUX0CRPMPW,AC1393,2025-05-28 04:09:54,Login,Finish something establish,SES-53e7b179,8463.84,25,1,5,0,0,Mobile,5,15,0,1,1,0.67,46,1,Phillip Russell
LOG-44bb564b,melissawilliams,^AARmvKDR_U1,Randy Brown,joshuacarter@example.org,+1-463-535-9132x52345,91969.82,Rejected,2024-12-03 09:56:40,74226349091,FLUX0CDILSE,AC1475,2025-06-11 23:43:03,Transfer,Himself than decide evidence and,SES-6f117665,8836.05,49,1,5,1,0,Web,8,6,0,1,1,0.47,45,1,Kim Hicks
LOG-6e1d4ba5,pamela09,&ZY596Vj#VIk,Carl Thompson,diana12@example.net,5793126765,38055.87,Verified,2024-04-21 04:45:53,21491052905,FLUX0NOFPQX,AC1576,2025-04-29 13:25:54,Login,Vote page away sort,SES-2682f982,6877.03,59,23,5,1,0,Web,6,4,0,1,1,0.65,53,1,Richard Pearson
LOG-4d257728,mccoybarry,DTPKoY5d@@0B,Hannah Miles,amy15@example.org,791.585.0699,75024.76,Verified,2025-08-03 04:03:47,74003964391,FLUX0QCPJWM,AC1729,2025-03-24 06:27:37,Login,Make third,SES-e649392d,1738.21,849,6,1,0,0,Mobile,4,7,0,0,0,0.96,24,0,None
LOG-f52d61e4,moralessarah,#8SpBZLaBP1a,Ryan Pratt,adambarr@example.com,365.445.5448x47720,2919.52,Verified,2023-03-29 22:11:59,60807587086,FLUX0LPRBNX,AC1761,2026-02-05 13:44:43,Transfer,War fish lay Congress whose,SES-1639350b,36050.07,20,2,12,1,0,Web,13,14,1,1,1,0.07,93,1,Colin Patel
LOG-ba78c4c6,pclark,aM72t@sja!QB,Philip Ellis,terry89@example.com,(470)672-2146,62274.58,Verified,2024-11-10 20:11:21,50820539285,FLUX0NOXSCQ,AC1145,2025-09-16 16:29:59,Debit,Say care week dinner event,SES-f25376f1,7057.45,56,22,4,1,0,Web,5,8,1,1,1,0.67,36,1,Kathleen Green
LOG-f188a79c,oedwards,Dt)286NMR9Qi,Debra Stevenson,dlittle@example.net,3986081869,58311.34,Verified,2025-09-26 17:23:42,77089001250,FLUX0SCAZKO,AC1263,2025-03-21 12:04:19,Transfer,Almost purpose space,SES-2f87f2b9,25033.35,12,3,12,1,0,Web,7,5,1,1,1,0.12,77,1,Daniel Lucero
LOG-4d424863,robertwhite,5YqoYa%v!UT3,Tamara Mcconnell,hbarr@example.net,346.681.5420,9279.19,Verified,2025-09-13 02:50:50,60247837213,FLUX0DJDESE,AC1234,2025-03-01 14:04:10,Debit,Really use top,SES-077ce5fc,4608.38,35,0,3,0,0,Web,5,13,1,1,0,0.48,58,1,Steven Diaz
LOG-7e5b7693,evansshannon,x58rZsyx(SPO,Steven Gonzalez,phillip05@example.net,(202)983-9415,16849.93,Pending,2025-05-01 10:02:40,12683575748,FLUX0EQDJKT,AC1592,2025-08-12 14:05:31,Debit,Newspaper first action fear,SES-ef828a64,780.58,233,14,0,0,0,Web,4,12,0,1,0,0.82,0,0,Laura Ford
LOG-74c5ef6e,jamessantiago,t!N9CnAm)weP,Dana Soto DVM,ljordan@example.org,(570)459-3767x662,17553.24,Rejected,2024-01-08 09:47:09,81281441331,FLUX0QNUMYH,AC1638,2025-08-09 09:09:52,Credit,Billion meeting left,SES-dd143ab6,1280.63,733,9,1,0,0,Mobile,11,4,0,0,0,0.98,7,0,None
LOG-6c0c485a,mryan,V8zRy*rt*jlK,Derek Spencer,xcosta@example.net,200-615-5380,1932.89,Pending,2023-04-12 14:19:46,49144047037,FLUX0HKRNQP,AC1312,2025-07-01 09:31:39,Transfer,Tonight share PM,SES-8aba9ceb,80321.85,20,0,13,1,0,Web,5,12,1,1,1,0.22,95,1,Robert Reed
LOG-48ee3e76,waguirre,Q!+u2XoeKoL8,Michael Gutierrez,charlesguerrero@example.net,001-388-988-1386x095,71890.06,Verified,2024-07-28 03:51:26,91494459070,FLUX0OLGUHQ,AC1378,2025-08-24 15:24:56,Debit,Run red,SES-c93762c7,766.92,364,15,0,0,0,Mobile,10,4,0,0,0,0.93,13,0,None
LOG-79644230,yspears,x6b_0ioFa7IB,Jerry Johnson,gbrown@example.com,219.980.7023,7529.11,Rejected,2023-05-13 02:25:41,94998699892,FLUX0ALJNTZ,AC1492,2025-08-12 15:07:48,Login,Space throw,SES-ecd477f1,588.4,388,15,0,0,0,Mobile,11,3,0,0,0,0.98,12,0,None
LOG-586d03c9,cdavis,h0H_u*1h#6gM,Brandon Smith,terri23@example.com,001-233-669-2716x55121,10269.96,Verified,2023-03-12 11:15:18,14043167720,FLUX0CPDJAL,AC1700,2025-04-09 14:31:51,Credit,Exist later radio,SES-6d6fdbfb,312.31,863,14,0,0,0,Web,7,3,0,0,0,0.97,13,0,None
LOG-eaeb5839,hardyrichard,i%l)^9IxWDD4,Patrick Russell,gramirez@example.net,391.548.8786,23115.57,Verified,2026-02-09 23:41:17,28282751247,FLUX0LAUFSR,AC1078,2025-12-10 07:05:54,Transfer,Which character data,SES-db02b10c,2500.11,38,22,3,0,0,Web,8,9,0,1,0,0.54,52,1,Karen Henderson
LOG-eab1556f,jacksonsteven,$Xpg+CwyJ*7y,Jessica Kelley,moralesharold@example.net,388-400-4159x76094,19216.39,Verified,2024-10-15 21:44:40,80767792484,FLUX0WBASRP,AC1502,2025-12-01 22:47:26,Login,Idea must,SES-960fe094,2024.65,27,23,2,0,0,Web,14,5,1,1,0,0.62,46,1,Laura Welch
LOG-8f7f7b98,mbrandt,#7nMEF5kTqRK,David Ramos DDS,elizabeth92@example.net,+1-782-697-8320x213,48172.64,Verified,2024-11-17 22:18:18,30967293704,FLUX0JSPNJA,AC1298,2025-07-11 12:06:04,Transfer,Part push,SES-dc8d9445,85712.18,12,3,11,1,1,Web,10,4,1,1,1,0.26,89,1,Sarah Davenport
LOG-c17afbc5,joshua14,T_eIu4shts1I,Christopher Perez,lisa63@example.net,(996)311-8963x0735,37314.93,Pending,2024-05-15 20:06:22,22505016145,FLUX0DXPKEC,AC1199,2025-04-18 17:29:28,Debit,Sit interesting lot I,SES-71d93de7,4936.95,42,22,3,0,0,Mobile,7,7,1,1,0,0.59,58,1,Isaac Ewing
LOG-df911c7a,richardsonkimberly,DiLjZmmL^3)3,Carlos Suarez,james72@example.net,590.953.4101x315,5732.89,Verified,2026-01-18 00:10:47,73881333197,FLUX0NFLFAR,AC1533,2025-12-14 00:17:18,Login,Difficult those say stay,SES-0dee8d4d,2202.81,40,23,2,1,0,Mobile,6,6,1,1,0,0.49,45,1,Kenneth Hensley
LOG-ceffa729,rodriguezmichelle,q$+bQKKf0F86,Mrs. Carol Schmidt DDS,loriford@example.net,966-499-6133,58467.55,Verified,2023-05-26 00:42:00,27192824930,FLUX0LYAQNR,AC1113,2025-06-06 01:59:11,Login,Develop new always stay,SES-cd0ae251,1642.07,607,1,0,0,0,Mobile,4,5,0,0,0,0.9,18,0,None
LOG-5679136a,richardcummings,_rr#GSxLY4ZP,Brian Martinez,aaroncruz@example.org,361-753-5801x60685,4847.14,Verified,2024-11-04 07:04:48,05990887497,FLUX0FSYXYW,AC1436,2025-11-03 04:07:46,Transfer,Administration behind event kid,SES-e0a7f584,83196.98,15,0,15,1,1,Web,6,14,1,1,1,0.19,94,1,Marie Wagner
LOG-daeaba0d,sabrinaharris,i_281HJFtqs_,Bradley Griffin,michaelrobinson@example.org,(399)528-4293,21554.65,Verified,2023-06-13 21:34:24,39658840688,FLUX0DUEDOR,AC1540,2025-09-15 15:22:16,Debit,Ask how painting rather,SES-6929b71d,6822.35,28,22,2,1,0,Mobile,7,7,1,1,1,0.64,45,1,Phillip Miles
LOG-18262bde,katherinebrady,SyFe31d%_J5#,Michelle Jackson,michael76@example.com,633.772.1259x6890,42052.17,Verified,2025-08-29 11:34:46,06820553743,FLUX0JTVJOQ,AC1659,2025-11-17 07:07:40,Debit,Sister red black leave,SES-e10a29cd,4228.28,52,1,3,1,0,Mobile,10,11,1,0,0,0.42,44,1,None
LOG-bfc2fc21,elizabeth67,@8PK@lapVLib,Colin Lindsey,susanmedina@example.com,370-350-7348x457,76869.13,Rejected,2025-12-12 19:24:06,86013243567,FLUX0EBMZJT,AC1782,2025-04-05 02:17:21,Transfer,Turn before order quality fly,SES-d7f8d9d2,45307.3,9,3,10,1,1,Web,8,5,1,1,1,0.09,91,1,Connor Davis
LOG-9d9c097d,greenrichard,mNE)0NloYc^Y,Rachel Cohen,johnsmith@example.org,530-450-8955,13021.34,Rejected,2024-08-18 08:43:32,70978690792,FLUX0NLGLCY,AC1471,2025-07-22 23:10:11,Transfer,Fear black get young,SES-c66da3a6,15195.8,19,3,15,1,1,Web,8,8,1,1,1,0.17,91,1,Robin Miller
LOG-52607d0d,adamskelly,iE&4y(KuiDDT,Gary Brown,curtisbrittany@example.org,+1-339-902-7895,63224.71,Pending,2024-10-16 17:57:52,21292591245,FLUX0LDWMFZ,AC1645,2025-03-01 04:37:10,Debit,Quality thank common ask,SES-3aad1dcc,666.54,663,4,1,0,0,Web,7,6,0,0,0,0.87,11,0,None
LOG-496dbaaf,ellen17,SJlwG*uP)99h,Michael Brown DVM,abarnes@example.com,+1-561-721-7384x772,11556.25,Verified,2023-08-24 19:27:06,83175616855,FLUX0KXQRUV,AC1474,2025-12-15 05:36:37,Login,Animal notice almost easy,SES-48a70cbe,955.33,590,5,0,0,0,Mobile,5,12,0,0,0,0.96,9,0,None
LOG-1eebeefd,laura16,gl49PGvk1!bi,Jack Oconnor,robertmoore@example.org,957.478.9809,72850.8,Verified,2024-01-23 06:31:16,66471750402,FLUX0TJSNTY,AC1494,2025-05-06 02:13:24,Debit,Wind office agent along,SES-79a0ad9a,4328.24,22,2,4,1,0,Mobile,5,14,1,1,0,0.45,64,1,Danielle Brown
LOG-6bbb78f4,testrada,n(++KOciRw21,Megan Davis MD,williamsashley@example.com,320-655-2009x83598,44223.56,Verified,2025-07-29 00:35:26,24442275122,FLUX0NSPNRX,AC1557,2025-09-13 22:06:31,Transfer,Part crime step near,SES-44d7b4e1,875.46,49,22,0,0,0,Mobile,9,4,0,0,0,0.93,25,0,None
LOG-1aca5512,jacqueline80,Zfli4Jkt@oef,Mr. Eric Khan,frazierlisa@example.com,9404264183,14865.2,Verified,2024-09-19 13:20:52,05635490213,FLUX0VBYFSH,AC1665,2025-09-03 15:23:33,Transfer,Have speech general,SES-9af9562d,75697.5,14,0,8,1,1,Web,8,11,1,1,1,0.22,91,1,Kristin Perez
LOG-25cf91e9,xwoods,9Rdws8Ce!%*Z,Matthew Mann,pooletodd@example.net,001-440-645-2057x85580,1115.15,Verified,2024-03-26 00:01:41,76010648879,FLUX0BXGPRG,AC1202,2025-05-23 21:31:53,Login,Site past window,SES-055ccf49,8441.75,35,2,3,0,0,Mobile,14,9,0,0,1,0.45,37,1,None
LOG-33972e3c,smiller,iN4HwdDy!3+L,Katherine Robinson,debra05@example.net,(937)910-8425x99834,4023.03,Verified,2025-05-23 12:24:10,11915874850,FLUX0ZYENQZ,AC1338,2025-03-31 03:15:33,Transfer,Different of work collection,SES-e942cac9,62003.86,7,2,9,1,0,Web,12,4,1,1,1,0.27,76,1,Samuel Cooper
LOG-8bc78de5,perezrichard,*))9*IenHK4Y,Edward Miller,alexandra82@example.org,+1-792-686-3036x353,4227.21,Pending,2024-05-12 05:37:40,19583268355,FLUX0DKSBYI,AC1695,2025-12-10 15:08:44,Transfer,Behind here hand choice,SES-14cf983d,73350.79,11,0,15,1,1,Web,5,11,1,1,1,0.28,87,1,Anthony Williamson
LOG-8d9cbda5,jamie70,_37OkTbltYAs,Frank Parks,michele88@example.net,9195196846,91155.08,Verified,2025-08-10 20:18:53,73146984367,FLUX0RKSLNS,AC1346,2025-09-20 06:41:12,Credit,Special none available,SES-f429c022,214.84,794,6,1,0,0,Web,9,9,0,0,0,0.86,11,0,None
LOG-d03699a2,kmills,dy3VTd^4@Y0L,Anthony Williams,xjohnson@example.net,(433)550-6677x4512,45925.18,Rejected,2023-04-26 03:07:05,28215622904,FLUX0QNAFHC,AC1406,2025-04-11 02:22:23,Transfer,To bring,SES-92fab7a1,77042.88,18,1,6,1,0,Web,11,8,1,1,1,0.11,99,1,Michael Fischer
LOG-1b0192c8,bgamble,^bSgj#y7r8fa,Robert Smith,elizabethsilva@example.org,001-599-437-8511x003,35984.31,Verified,2025-09-11 11:20:23,85283299467,FLUX0SGTCCT,AC1663,2026-01-18 22:20:21,Transfer,Mother minute,SES-ac5b2f93,52694.51,17,1,14,1,1,Web,9,5,1,1,1,0.07,95,1,Jordan Jackson
LOG-873ece3b,emiller,Um6*EZWuDIkT,James Jones,sylvia67@example.com,369-626-3309x5513,87479.75,Pending,2023-06-19 19:02:55,38195609750,FLUX0CYISFM,AC1400,2025-09-30 17:28:13,Credit,Sister wait media almost,SES-6dc76892,660.97,369,17,0,0,0,Web,6,6,0,0,0,0.9,1,0,None
LOG-0aec5f8c,harrisonjohn,b9wVXyjB)MS$,Daniel Vega,thompsoneric@example.com,001-444-430-1131x948,78949.89,Pending,2024-01-21 10:50:07,92200806611,FLUX0JHLQBM,AC1710,2025-06-11 11:10:17,Debit,At side paper modern,SES-32983942,9708.37,56,0,5,0,0,Mobile,14,8,0,1,1,0.69,50,1,Elizabeth Smith
LOG-64b7775f,cesarstrickland,FBzDSZUZ)8Nn,Jason Herman,yangkimberly@example.com,(207)376-9344,51478.5,Rejected,2025-07-27 09:56:19,68023677267,FLUX0FRDIQE,AC1015,2025-09-29 02:39:08,Credit,Nothing interesting,SES-9ad5a240,6843.04,38,23,2,0,0,Mobile,15,9,1,1,1,0.54,44,1,Ashley Bell
LOG-fc993849,croberts,weu6vK3zQ#hX,Sean Brown,alexedwards@example.net,(783)476-4109x748,18034.37,Verified,2024-03-24 23:19:42,24356203288,FLUX0ICMCET,AC1674,2025-08-07 04:11:29,Transfer,Energy involve,SES-566d0d0a,56743.53,6,3,15,1,0,Web,6,12,1,1,1,0.1,79,1,James Henry
LOG-5cb38b01,aaron43,%*USLlyNS*7T,Alicia Hampton,jessica83@example.net,001-982-575-0421x8216,77146.59,Verified,2025-04-27 10:39:25,00193952410,FLUX0ADKJVR,AC1348,2025-06-28 16:26:05,Credit,From side,SES-23f4e6af,9539.27,26,23,3,1,0,Mobile,5,4,1,1,1,0.48,35,1,Jay Lee
LOG-e42c0430,wilkinsjessica,F!*1H*uu#rBN,Chelsea Campbell,baileystuart@example.net,419.622.5538x9346,4651.22,Pending,2025-11-29 03:45:11,38469585261,FLUX0WAATBI,AC1718,2025-09-13 14:43:47,Debit,System black trouble instead,SES-d6b69c9f,6147.76,54,23,3,1,0,Mobile,7,8,1,0,1,0.67,62,1,None
LOG-2ac93c67,kellykelli,*$DFyumkT31L,Jeremy Nguyen,susan54@example.org,(263)618-7221,73852.54,Rejected,2025-03-14 18:43:22,69873530574,FLUX0SNZTVQ,AC1728,2025-03-02 07:10:05,Transfer,Will although,SES-90bcfafc,916.82,258,7,1,0,0,Web,10,6,0,0,0,0.83,16,0,None
LOG-7f3f0dce,martinezjames,1mTyzLqf@sp),Sara Murphy,shelleygonzalez@example.org,+1-578-741-2651x6454,37005.98,Pending,2025-09-24 00:47:30,73519770993,FLUX0WOBPBH,AC1570,2025-12-12 17:20:57,Login,Newspaper source kid oil pretty,SES-24d89b21,5596.33,40,1,4,0,0,Web,14,5,1,1,1,0.63,44,1,Ashley Joseph
LOG-680ccfe6,newtonkathleen,&K(XRajbH83Z,Amanda Rojas,ruizdaniel@example.net,(899)345-4553x40048,84512.55,Pending,2023-09-16 04:05:31,96121428305,FLUX0GWBMGJ,AC1688,2025-04-12 15:53:47,Transfer,Friend risk step head commercial,SES-e3758aff,67507.34,15,2,5,1,0,Web,12,14,1,1,1,0.08,79,1,Maria Stewart
LOG-b76348ae,christian42,2#!WYEh+)q62,Lisa Swanson,lbenitez@example.com,001-743-714-5711x9751,91610.66,Verified,2023-12-28 20:19:35,36499381015,FLUX0JCSHCR,AC1031,2026-01-18 12:11:40,Credit,Message sister develop door get,SES-51ce91b2,2528.26,16,2,5,1,0,Mobile,12,6,0,1,0,0.55,48,1,Andrew Martin
LOG-4ba63f65,jenna44,84)NZf3u1N9J,Courtney Bailey,cynthiasmith@example.org,+1-668-982-2431x2200,52628.87,Rejected,2023-03-13 07:36:47,18828369782,FLUX0SQSFIF,AC1724,2025-08-06 00:55:31,Credit,Visit position step,SES-4319f374,1673.21,837,0,0,0,0,Mobile,6,9,0,1,0,0.84,19,0,Russell Schultz
LOG-d671d5ef,hillbecky,%sl1wCsYUELv,Michael Branch,julian20@example.net,446.688.3557x5173,6387.79,Rejected,2024-08-07 14:34:23,52345795408,FLUX0IJTSQS,AC1322,2025-09-18 10:48:46,Transfer,Help lawyer dog,SES-ad56c2b8,66159.66,10,0,8,1,1,Web,13,13,1,1,1,0.2,77,1,Christopher Combs
LOG-7a41741c,fjohnson,#r9AlPEyR5w5,Thomas Cisneros,cmoses@example.org,369.345.7402x1376,4239.87,Verified,2024-01-31 12:42:46,51663415982,FLUX0VRZUWO,AC1180,2025-08-20 16:58:59,Transfer,Education weight bar ok,SES-474877cd,1036.79,859,16,0,0,0,Mobile,13,6,0,1,0,0.95,9,0,Mary Hunter
LOG-849fe001,jhoffman,@%1PaXCj2*Rh,Sean Ramos,dawn09@example.net,(644)894-2070x061,77135.47,Rejected,2025-07-11 07:27:57,68251780896,FLUX0CNXXQJ,AC1462,2025-06-16 04:34:39,Transfer,Deep total,SES-f5a39733,53848.63,6,0,7,1,0,Web,4,14,1,1,1,0.21,94,1,Richard Carter
LOG-6a2ca46e,ricardo16,4fYBipyO)34O,Brian Smith,carol30@example.org,8472876754,70979.75,Rejected,2023-06-02 11:26:59,58250741662,FLUX0RVWASG,AC1364,2025-11-10 01:12:41,Credit,Raise second talk,SES-19b66f5a,9323.65,49,0,3,0,0,Mobile,9,6,0,0,1,0.53,51,1,None
LOG-d1643f35,mjordan,5BN8oWr3_LJv,Gregory Mckinney,harriswilliam@example.org,389-338-0626,53734.93,Verified,2025-01-03 00:19:51,29998768610,FLUX0TZGIZF,AC1685,2025-06-23 06:23:24,Login,What impact evidence,SES-723ddaa5,5274.34,17,22,4,0,0,Web,4,9,0,1,1,0.5,38,1,Shannon Perkins
LOG-07c725c2,ugray,k9HxWMnk(WRH,Carolyn Olson,hamptonwarren@example.com,+1-877-512-8795,92989.26,Verified,2024-03-07 03:22:16,68648393294,FLUX0GJWYMJ,AC1518,2025-12-13 17:09:37,Transfer,Catch young yourself,SES-52cb68c4,8607.36,36,1,2,1,0,Web,9,11,0,1,1,0.43,44,1,Dalton Flores
LOG-06b2f4a1,rosechristopher,%FD3BN5xG9NV,Stephanie Brandt,amanda99@example.net,(762)534-7757x175,15798.62,Verified,2024-11-25 01:56:44,88853722761,FLUX0EYSSVK,AC1021,2025-09-01 08:10:06,Debit,Available behavior,SES-20dc735a,9506.77,60,23,3,1,0,Mobile,14,3,1,0,1,0.69,55,1,None
LOG-91910431,rhopkins,L$#u66Tq+Nr2,Robert Spencer,julian31@example.org,+1-325-608-3300,4126.27,Rejected,2025-01-30 13:51:45,44208188681,FLUX0FGKOZC,AC1395,2025-12-01 20:02:23,Transfer,More region,SES-7e650a41,7051.32,57,23,3,1,0,Mobile,14,14,1,1,1,0.69,64,1,Michael Mitchell
LOG-e85ad0ab,juarezanthony,7zGFlu_f+tIN,Susan Anderson,andrewjohnson@example.com,3068508789,24072.66,Verified,2023-04-29 04:56:01,95640609829,FLUX0BUERXB,AC1007,2025-10-16 12:48:29,Login,Executive value face,SES-e5fd6369,596.43,584,12,0,0,0,Mobile,4,3,0,0,0,0.82,2,0,None
LOG-90cab590,julie40,Ku^U3%WcJPZb,Mike Orr,vtrevino@example.org,433-314-0757x45625,34554.11,Verified,2024-03-04 03:28:40,38666715511,FLUX0DVREYT,AC1727,2026-01-13 13:58:41,Transfer,Popular federal group almost religious,SES-04fa3c57,35365.84,5,3,8,1,1,Web,13,14,1,1,1,0.16,84,1,Justin Carlson
LOG-050de73e,madisonschneider,#ZJ5Ugd)*SzK,Gregory Dominguez,jamie64@example.org,001-910-908-1544x44878,77837.91,Verified,2026-02-22 06:09:56,26348199393,FLUX0CTHJOC,AC1779,2025-04-29 04:28:24,Transfer,War view billion personal,SES-76de1b32,42877.59,10,3,11,1,1,Web,12,15,1,1,1,0.11,96,1,Matthew Wilson
LOG-34dca865,carterjoel,2!^SI4!vHLTU,Rodney Alexander,ryan58@example.com,(390)429-5725x101,87387.18,Verified,2024-03-31 15:43:26,71488026457,FLUX0WOHDHE,AC1194,2025-07-17 03:52:44,Transfer,Car left read manage,SES-65aaa071,8278.68,34,22,2,1,0,Mobile,6,6,1,1,1,0.43,46,1,Andrew Lee
LOG-5b1af1c7,scott74,u^9yJ)!r&F1Q,Alexandra Conrad,david88@example.com,760-621-3306,63865.89,Verified,2024-04-04 19:55:53,47062685750,FLUX0FKPVOK,AC1109,2025-05-12 09:26:42,Login,Statement address,SES-a06463aa,2162.1,60,22,3,0,0,Mobile,10,7,0,0,0,0.52,61,1,None
LOG-4fd4446c,daniel71,$L5A@n#h9e52,Jon Perry,owilliams@example.net,802.539.3687x640,53578.58,Verified,2025-01-27 18:44:15,11041902127,FLUX0YEZQHI,AC1028,2025-08-10 12:10:21,Debit,Seek very operation,SES-528a66c0,4374.64,27,1,4,0,0,Mobile,7,13,1,1,0,0.47,44,1,Brittany Hall
LOG-42884c9b,julie65,@bP3Mq&y4L4g,Margaret Clark,brookegreen@example.org,663-967-6958,45191.09,Pending,2025-02-14 10:35:45,14284953728,FLUX0KVMSQE,AC1360,2025-06-08 17:27:26,Transfer,Crime quickly skill,SES-fac0e441,209.99,517,17,0,0,0,Mobile,14,12,0,1,0,0.88,13,0,Ronald Irwin
LOG-9b7c50bb,lewismarcia,*5x9ESqg9j4i,David Carr,ochang@example.net,873-318-5165x37605,74062.84,Pending,2023-04-04 00:31:34,67225189213,FLUX0ASKDBP,AC1051,2025-12-19 18:30:40,Credit,After instead help tax art,SES-f1d2f9a8,4323.11,51,22,2,1,0,Web,9,8,0,0,0,0.53,39,1,None
